alert_id,timestamp,user_id,event_id,rule_triggered,risk_score,decision,explanation,status,risk_factors,risk_factors_obj
ALERT000088,2026-02-11T16:39:26.345Z,USR0481,EVT000088,AUTH-003,66,review,"Risk score 66/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":21,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":37,""is_threat"":0}"
ALERT000089,2026-01-23T16:39:26.345Z,USR0255,EVT000089,AUTH-001,11,suppress,"Risk score 11/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":12,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":65,""is_threat"":0}"
ALERT000090,2026-02-06T16:39:26.345Z,USR0841,EVT000090,AUTH-001,96,escalate,"Risk score 96/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":11,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":22,""is_threat"":1}"
ALERT000091,2026-01-25T16:39:26.345Z,USR0236,EVT000091,AUTH-001,8,suppress,"Risk score 8/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":4,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":49,""is_threat"":0}"
ALERT000092,2026-01-14T16:39:26.345Z,USR0415,EVT000092,AUTH-003,68,review,"Risk score 68/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":1,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":60,""is_threat"":0}"
ALERT000093,2026-02-12T16:39:26.345Z,USR0103,EVT000093,AUTH-002,78,escalate,"Risk score 78/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":33,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":21,""is_threat"":0}"
ALERT000094,2026-02-01T16:39:26.345Z,USR0070,EVT000094,AUTH-003,95,escalate,"Risk score 95/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":29,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":50,""is_threat"":1}"
ALERT000095,2026-02-04T16:39:26.345Z,USR0504,EVT000095,AUTH-003,73,review,"Risk score 73/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":60,""is_threat"":0}"
ALERT000096,2026-01-14T16:39:26.345Z,USR0032,EVT000096,AUTH-003,18,suppress,"Risk score 18/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":2,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":61,""is_threat"":0}"
ALERT000097,2026-01-16T16:39:26.345Z,USR0980,EVT000097,AUTH-002,25,suppress,"Risk score 25/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":70,""is_threat"":0}"
ALERT000098,2026-01-23T16:39:26.345Z,USR0365,EVT000098,AUTH-001,70,review,"Risk score 70/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":14,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":49,""is_threat"":0}"
ALERT000099,2026-01-27T16:39:26.345Z,USR0562,EVT000099,AUTH-001,67,review,"Risk score 67/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":9,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":28,""is_threat"":0}"
ALERT000100,2026-02-05T16:39:26.345Z,USR0367,EVT000100,AUTH-003,97,escalate,"Risk score 97/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":3,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":54,""is_threat"":1}"
ALERT000101,2026-02-10T16:39:26.345Z,USR0786,EVT000101,AUTH-003,70,review,"Risk score 70/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":33,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":30,""is_threat"":0}"
ALERT000102,2026-01-24T16:39:26.345Z,USR0778,EVT000102,AUTH-002,12,suppress,"Risk score 12/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":10,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":70,""is_threat"":0}"
ALERT000103,2026-01-22T16:39:26.345Z,USR0297,EVT000103,AUTH-002,5,suppress,"Risk score 5/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":17,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":11,""is_threat"":0}"
ALERT000104,2026-01-24T16:39:26.345Z,USR0799,EVT000104,AUTH-002,71,review,"Risk score 71/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":43,""is_threat"":0}"
ALERT000105,2026-01-24T16:39:26.345Z,USR0563,EVT000105,AUTH-003,23,suppress,"Risk score 23/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":29,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":8,""is_threat"":0}"
ALERT000106,2026-01-17T16:39:26.345Z,USR0254,EVT000106,AUTH-003,70,review,"Risk score 70/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":32,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":49,""is_threat"":0}"
ALERT000107,2026-01-24T16:39:26.345Z,USR0997,EVT000107,AUTH-002,65,review,"Risk score 65/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":25,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":9,""is_threat"":0}"
ALERT000108,2026-01-22T16:39:26.345Z,USR0093,EVT000108,AUTH-001,11,suppress,"Risk score 11/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":37,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":52,""is_threat"":0}"
ALERT000109,2026-02-13T16:39:26.345Z,USR0604,EVT000109,AUTH-002,85,escalate,"Risk score 85/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":14,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":64,""is_threat"":0}"
ALERT000110,2026-01-25T16:39:26.345Z,USR0552,EVT000110,AUTH-002,84,escalate,"Risk score 84/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":18,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":1,""is_threat"":0}"
ALERT000111,2026-01-24T16:39:26.345Z,USR0768,EVT000111,AUTH-003,65,review,"Risk score 65/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":38,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":18,""is_threat"":0}"
ALERT000112,2026-02-10T16:39:26.345Z,USR0755,EVT000112,AUTH-002,67,review,"Risk score 67/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":22,""is_threat"":0}"
ALERT000113,2026-01-31T16:39:26.345Z,USR0719,EVT000113,AUTH-002,73,review,"Risk score 73/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":30,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":23,""is_threat"":0}"
ALERT000114,2026-01-25T16:39:26.346Z,USR0254,EVT000114,AUTH-001,45,review,"Risk score 45/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":23,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":0,""is_threat"":0}"
ALERT000115,2026-02-10T16:39:26.346Z,USR0774,EVT000115,AUTH-002,14,suppress,"Risk score 14/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":14,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":20,""is_threat"":0}"
ALERT000116,2026-02-03T16:39:26.346Z,USR0638,EVT000116,AUTH-003,90,escalate,"Risk score 90/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":8,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":68,""is_threat"":1}"
ALERT000117,2026-01-29T16:39:26.346Z,USR0536,EVT000117,AUTH-001,39,suppress,"Risk score 39/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":35,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":7,""is_threat"":0}"
ALERT000118,2026-01-25T16:39:26.346Z,USR0196,EVT000118,AUTH-003,88,escalate,"Risk score 88/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":14,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":52,""is_threat"":1}"
ALERT000119,2026-02-11T16:39:26.346Z,USR0535,EVT000119,AUTH-001,89,escalate,"Risk score 89/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":23,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":25,""is_threat"":1}"
ALERT000120,2026-01-19T16:39:26.346Z,USR0067,EVT000120,AUTH-001,33,suppress,"Risk score 33/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":30,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":30,""is_threat"":0}"
ALERT000121,2026-01-23T16:39:26.346Z,USR0992,EVT000121,AUTH-002,28,suppress,"Risk score 28/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":26,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":5,""is_threat"":0}"
ALERT000122,2026-01-17T16:39:26.346Z,USR0188,EVT000122,AUTH-001,77,escalate,"Risk score 77/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":9,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":26,""is_threat"":0}"
ALERT000123,2026-01-23T16:39:26.346Z,USR0090,EVT000123,AUTH-002,14,suppress,"Risk score 14/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":18,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":40,""is_threat"":0}"
ALERT000124,2026-01-18T16:39:26.346Z,USR0178,EVT000124,AUTH-001,41,review,"Risk score 41/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":29,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":24,""is_threat"":0}"
ALERT000125,2026-02-11T16:39:26.346Z,USR0439,EVT000125,AUTH-003,63,review,"Risk score 63/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":39,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":49,""is_threat"":0}"
ALERT000126,2026-02-12T16:39:26.346Z,USR0903,EVT000126,AUTH-001,68,review,"Risk score 68/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":31,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":7,""is_threat"":0}"
ALERT000127,2026-01-20T16:39:26.346Z,USR0501,EVT000127,AUTH-001,65,review,"Risk score 65/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":39,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":0,""is_threat"":0}"
ALERT000128,2026-01-20T16:39:26.346Z,USR0954,EVT000128,AUTH-001,62,review,"Risk score 62/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":24,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":22,""is_threat"":0}"
ALERT000129,2026-02-05T16:39:26.346Z,USR0441,EVT000129,AUTH-003,88,escalate,"Risk score 88/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":6,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":23,""is_threat"":1}"
ALERT000130,2026-02-02T16:39:26.346Z,USR0940,EVT000130,AUTH-002,67,review,"Risk score 67/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":33,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":27,""is_threat"":0}"
ALERT000131,2026-02-11T16:39:26.346Z,USR0366,EVT000131,AUTH-002,24,suppress,"Risk score 24/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":9,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":5,""time_since_last_login_hours"":24,""is_threat"":0}"
ALERT000132,2026-01-22T16:39:26.346Z,USR0935,EVT000132,AUTH-003,82,escalate,"Risk score 82/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":14,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":7,""is_threat"":0}"
ALERT000133,2026-01-19T16:39:26.346Z,USR0355,EVT000133,AUTH-001,74,review,"Risk score 74/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":27,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":30,""is_threat"":0}"
ALERT000134,2026-02-10T16:39:26.346Z,USR0108,EVT000134,AUTH-002,78,escalate,"Risk score 78/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":13,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":45,""is_threat"":0}"
ALERT000135,2026-02-09T16:39:26.346Z,USR0777,EVT000135,AUTH-003,16,suppress,"Risk score 16/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":9,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":43,""is_threat"":0}"
ALERT000136,2026-01-22T16:39:26.346Z,USR0950,EVT000136,AUTH-002,66,review,"Risk score 66/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":9,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":3,""is_threat"":0}"
ALERT000137,2026-01-17T16:39:26.346Z,USR0385,EVT000137,AUTH-003,76,escalate,"Risk score 76/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":34,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":2,""time_since_last_login_hours"":0,""is_threat"":0}"
ALERT000138,2026-01-30T16:39:26.346Z,USR0045,EVT000138,AUTH-003,8,suppress,"Risk score 8/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":31,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":0,""time_since_last_login_hours"":48,""is_threat"":0}"
ALERT000139,2026-01-15T16:39:26.346Z,USR0456,EVT000139,AUTH-002,74,review,"Risk score 74/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":38,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":1,""time_since_last_login_hours"":23,""is_threat"":0}"
ALERT000140,2026-01-29T16:39:26.346Z,USR0896,EVT000140,AUTH-001,40,suppress,"Risk score 40/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":10,""description"":""Device anomaly""}]","{""is_new_device"":false,""failed_login_attempts_24h"":3,""time_since_last_login_hours"":43,""is_threat"":0}"
ALERT000141,2026-01-18T16:39:26.346Z,USR0634,EVT000141,AUTH-002,82,escalate,"Risk score 82/100. Auto generated dataset.",pending,"[{""factor"":""new_device"",""points"":27,""description"":""Device anomaly""}]","{""is_new_device"":true,""failed_login_attempts_24h"":4,""time_since_last_login_hours"":6,""is_threat"":0}"
